account_id,account_name,action_values,actions_link_click,actions_post_reaction,actions_post,actions_onsite_conversion_post_save,actions_page_engagement,actions_post_engagement,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,cost_per_action_type_link_click ,cost_per_action_type_post_reaction,cost_per_action_type_post,cost_per_action_type_onsite_conversion_post_save,cost_per_action_type_page_engagement,cost_per_action_type_post_engagement,cost_per_inline_link_click,cost_per_inline_post_engagement,cost_per_unique_click,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_clicks,inline_post_engagement,reach,spend,unique_clicks,unique_ctr,video_p100_watched_views,video_p25_watched_views,video_p50_watched_views,video_p75_watched_views,video_p95_watched_views,website_ctr_link_click,date_of_report

1168086247128691,Paloceras first,,,,,,1,1,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0.01,0.01,,,,1,1,0,2023-03-28,2023-03-28,1,10,,,10,0.01,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,4,,,4,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,1,,,1,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,9,,,9,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,28,,,28,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,9,,,9,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,4,,,4,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,7,,,7,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,2,,,2,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,5,5,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0.002,0.002,,,,0.142857,0.142857,0,2023-03-28,2023-03-28,1,70,,,70,0.01,0,,1,4,1,1,1,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,1,,,1,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,6,6,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0.003333,0.003333,,,,0.212766,0.212766,0,2023-03-28,2023-03-28,1,94,,,94,0.02,0,,2,6,4,3,2,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,0,0,0,16.666667,2023-03-28,2023-03-28,1,6,,,6,0,1,16.666667,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,18,,,18,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,2,,,2,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,24,,,24,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,5,,,5,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,11,,,11,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,12,,,12,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,15,,,15,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0.217391,0.217391,0,2023-03-28,2023-03-28,1,46,,,46,0.01,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,3,,,3,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,5,,,5,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,10,,,10,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,1,,,1,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,4,,,4,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,5,5,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.017544,58,,,57,0,0,,,4,1,1,,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506560019,Awareness - Europe - Video Showcasing PUFF Haze,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,12,,,12,0,0,,1,1,1,1,1,,03/09/2024

1168086247128691,Paloceras first,,1,,,,15,15,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.01,,,,0.000667,0.000667,0.01,0.003333,0.01,0.227273,0.416667,2.272727,2023-03-28,2023-03-28,1.833333,44,1,3,24,0.01,1,4.166667,2,16,9,5,2,2.272727,03/09/2024

1168086247128691,Paloceras first,,,,,,7,7,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.083333,52,,,48,0,0,,,10,4,1,,,03/09/2024

1168086247128691,Paloceras first,,,,,,4,4,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.5,36,,,24,0,0,,,7,3,1,1,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,18,,,18,0,0,,1,3,1,1,1,,03/09/2024

1168086247128691,Paloceras first,,6,2,,,383,383,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.035,,,,0.000548,0.000548,0.035,0.011053,0.023333,0.1482,0.1482,0.635145,2023-03-28,2023-03-28,1,1417,6,19,1417,0.21,9,0.635145,109,461,259,147,113,0.42343,03/09/2024

1168086247128691,Paloceras first,,1,,,,7,7,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0,,,,0,0,0,0,0,0,0,2.173913,2023-03-28,2023-03-28,1.4375,46,1,1,32,0,1,3.125,3,7,6,3,3,2.173913,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,,0,2023-03-28,2023-03-28,0,10,,,0,0,0,,,3,,,,,03/09/2024

1168086247128691,Paloceras first,,1,,,,7,7,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0,,,,0,0,0,0,0,0,0,3.125,2023-03-28,2023-03-28,1,32,1,2,32,0,1,3.125,1,6,4,3,1,3.125,03/09/2024

1168086247128691,Paloceras first,,,,,,12,12,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.096154,114,,,104,0,0,,,15,5,2,,,03/09/2024

1168086247128691,Paloceras first,,,,,,3,3,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.208333,29,,,24,0,0,,,4,1,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0.30303,0.30303,0,2023-03-28,2023-03-28,1,33,,,33,0.01,0,,,1,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,4,,,4,0,0,,,1,,,,,03/09/2024

1168086247128691,Paloceras first,,24,17,,,2584,2584,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.054583,,,,0.000507,0.000507,0.054583,0.018714,0.026735,0.101598,0.104225,0.403288,2023-03-28,2023-03-28,1.025857,12894,24,70,12569,1.31,49,0.389848,561,3216,1530,819,594,0.186133,03/09/2024

1168086247128691,Paloceras first,,4,1,,,279,279,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.1225,,,,0.001756,0.001756,0.1225,0.07,0.098,0.155506,0.155506,0.15868,2023-03-28,2023-03-28,1,3151,4,7,3151,0.49,5,0.15868,47,355,152,87,51,0.126944,03/09/2024

1168086247128691,Paloceras first,,,,,,22,22,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1.447368,220,,,152,0,0,,5,29,14,9,6,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,5,,,5,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1.375,11,,,8,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,1,,,14,14,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.001429,0.001429,,0.01,0.02,0.188679,0.208333,0.943396,2023-03-28,2023-03-28,1.104167,106,,2,96,0.02,1,1.041667,4,17,11,7,4,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,,0,2023-03-28,2023-03-28,0,13,,,0,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,3,3,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.003333,0.003333,,,,0.37037,0.416667,0,2023-03-28,2023-03-28,1.125,27,,,24,0.01,0,,1,5,2,1,1,,03/09/2024

1168086247128691,Paloceras first,,,,,,23,23,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.000435,0.000435,,0.01,,0.08,0.104167,0,2023-03-28,2023-03-28,1.302083,125,,1,96,0.01,0,,5,30,16,9,5,,03/09/2024

1168086247128691,Paloceras first,,1,,,,36,36,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.02,,,,0.000556,0.000556,0.02,0.006667,0.01,0.128205,0.178571,1.282051,2023-03-28,2023-03-28,1.392857,156,1,3,112,0.02,2,1.785714,13,48,26,17,14,0.641026,03/09/2024

1168086247128691,Paloceras first,,1,1,,,24,24,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.05,,,,0.002083,0.002083,0.05,0.025,0.025,0.280899,0.3125,1.123596,2023-03-28,2023-03-28,1.1125,178,1,2,160,0.05,2,1.25,4,26,14,5,4,0.561798,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,,0,2023-03-28,2023-03-28,0,1,,,0,0,0,,,1,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,4,4,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,21,,,21,0,0,,1,7,1,1,1,,03/09/2024

1168086247128691,Paloceras first,,,,,,3,3,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.003333,0.003333,,,,0.4,0.4,0,2023-03-28,2023-03-28,1,25,,,25,0.01,0,,2,4,3,2,2,,03/09/2024

1168086247128691,Paloceras first,,,,,,15,15,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.002,0.002,,,,0.340909,0.340909,0,2023-03-28,2023-03-28,1,88,,,88,0.03,0,,4,16,10,6,4,,03/09/2024

1168086247128691,Paloceras first,,5,,,,105,105,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.014,,,,0.000667,0.000667,0.014,0.003182,0.007,0.115702,0.130597,1.652893,2023-03-28,2023-03-28,1.128731,605,5,22,536,0.07,10,1.865672,30,120,72,39,33,0.826446,03/09/2024

1168086247128691,Paloceras first,,5,,,,128,128,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.02,,,,0.000781,0.000781,0.02,0.02,0.016667,0.124224,0.140449,0.869565,2023-03-28,2023-03-28,1.130618,805,5,5,712,0.1,6,0.842697,33,163,79,45,36,0.621118,03/09/2024

1168086247128691,Paloceras first,,,,,,8,8,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.00125,0.00125,,0.01,,0.16129,0.16129,0,2023-03-28,2023-03-28,1,62,,1,62,0.01,0,,,10,5,1,,,03/09/2024

1168086247128691,Paloceras first,,1,2,,,177,177,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.07,,,,0.000395,0.000395,0.07,0.0175,0.014,0.064516,0.064516,0.460829,2023-03-28,2023-03-28,1,1085,1,4,1085,0.07,5,0.460829,52,216,119,78,60,0.092166,03/09/2024

1168086247128691,Paloceras first,,1,,,,14,14,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0,,,,0,0,0,0,0,0,0,0.746269,2023-03-28,2023-03-28,1,134,1,2,134,0,1,0.746269,4,15,8,6,4,0.746269,03/09/2024

1168086247128691,Paloceras first,,,,,,4,4,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.0025,0.0025,,,,0.093458,0.093458,0,2023-03-28,2023-03-28,1,107,,,107,0.01,0,,,7,3,2,,,03/09/2024

1168086247128691,Paloceras first,,,,,,7,7,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,0,,0,0,0,2023-03-28,2023-03-28,1,37,,1,37,0,0,,1,10,4,2,1,,03/09/2024

1168086247128691,Paloceras first,,,1,,,27,27,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.001481,0.001481,,0.02,0.04,0.189573,0.208333,0.473934,2023-03-28,2023-03-28,1.098958,211,,2,192,0.04,1,0.520833,3,37,13,5,3,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,,0,2023-03-28,2023-03-28,0,5,,,0,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,1,1,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,7,,,7,0,0,,,1,,,,,03/09/2024

1168086247128691,Paloceras first,,1,,,,19,19,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0.02,,,,0.001053,0.001053,0.02,0.02,0.02,0.150376,0.178571,0.75188,2023-03-28,2023-03-28,1.1875,133,1,1,112,0.02,1,0.892857,5,21,11,5,5,0.75188,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,6,,,6,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,18,18,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,66,,,66,0,0,,3,22,9,7,4,,03/09/2024

1168086247128691,Paloceras first,,,,,,2,2,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,1,9,,,9,0,0,,,2,1,,,,03/09/2024

1168086247128691,Paloceras first,,2,,,,5,5,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0,,,,0,0,0,0,0,0,0,6.976744,2023-03-28,2023-03-28,1.075,43,2,2,40,0,3,7.5,2,3,3,2,2,4.651163,03/09/2024

1168086247128691,Paloceras first,,,,,,94,94,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.001596,0.001596,,,0.15,0.112528,0.117188,0.075019,2023-03-28,2023-03-28,1.041406,1333,,,1280,0.15,1,0.078125,13,126,46,24,14,,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,,,,,,0,,0,2023-03-28,2023-03-28,0,3,,,0,0,0,,,,,,,,03/09/2024

1168086247128691,Paloceras first,,,,,,5,5,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.002,0.002,,,,0.344828,0.344828,0,2023-03-28,2023-03-28,1,29,,,29,0.01,0,,,5,3,1,,,03/09/2024

1168086247128691,Paloceras first,,,,,,62,62,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0.000645,0.000645,,,,0.163934,0.163934,0,2023-03-28,2023-03-28,1,244,,,244,0.04,0,,12,74,38,18,12,,03/09/2024

1168086247128691,Paloceras first,,,,,,2,2,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,,,,,0,0,,,,0,0,0,2023-03-28,2023-03-28,2.625,21,,,8,0,0,,1,2,2,1,1,,03/09/2024

1168086247128691,Paloceras first,,3,,,,14,14,23853877506580019,Awareness Ad - 3D detail animation,23853877506570019,Awareness ad set � Farfetch & Highsnobiety - Asia,23853784261440019,Awareness campaign,0,,,,0,0,0,0,0,0,0,4.225352,2023-03-28,2023-03-28,1,71,3,5,71,0,3,4.225352,5,12,8,7,5,4.225352,03/09/2024

1168086247128691,Paloceras first,,,,,,,,23853877506590019,Awareness - Europe - Image,23853877506520019,Awareness ad set � Farfetch & Highsnobiety Europe,23853784261440019,Awareness campaign,,,,,,,,,,0,0,0,2023-03-28,2023-03-28,1,17,,,17,0,0,,,,,,,,03/09/2024

